File,LA_RA_si,LL_LA_si,LL_RA_si,Vx_RL_si
control1.csv,10.414423387029686,10.897487547279683,10.428758456976777,12.418408411301327
end1.csv,10.555467070343424,9.980677486454278,10.009818212661857,10.601527509073343
high1.csv,12.864484035317915,8.246622557190534,13.262290606084463,12.19047619047619
high2.csv,16.473329973447342,4.591802059631499,13.76264526260404,19.24255645606251
high3.csv,5.993054072309715,6.157120271556332,6.417027715141453,7.318468892045066
high4.csv,12.314810448957843,4.4656498047993045,11.139165170056717,11.758965601024457
high5.csv,13.514928366078944,5.338183692000776,13.55427321894585,13.534557902010034
high6.csv,9.13557721723203,7.888666793589924,7.253184100605679,9.99321674699298
high7.csv,6.0995195580749355,6.831769627138611,7.5366969019146515,7.5366969019146515
intervene1.csv,10.083284790872744,3.701896578100292,9.188285822646117,9.745541584327189
low1.csv,12.022423535480963,7.598409796597332,10.67055768358478,10.838014283680403
low2.csv,16.285209143650416,7.801757384974332,14.362204480924717,16.687373630834088
low3.csv,13.79107381234788,7.98931830663258,14.092336193617415,14.2313759994602
low4.csv,6.446404870443598,7.875183583509903,6.387138871780746,6.9726855814267275
low5.csv,10.90794650805149,10.780978325720781,10.877772324360368,10.028810554075061
low6.csv,14.734621351229071,9.389307346004198,15.24457815489059,15.09849395411014
mid1.csv,18.36088077444393,7.773513880572194,17.895972889806174,15.80479217427673
mid2.csv,15.342575150374788,4.840982936416756,9.521341061724556,15.342575150374788
mid3.csv,7.37853470069631,6.839926829730198,7.755748018861945,7.332700446793765
mid4.csv,13.257732487403146,5.013371510389783,11.266906109876942,11.449145102450434
mid5.csv,11.88153163162848,8.445947546292222,11.813830045594466,11.516119721370716
start1.csv,10.13821633104324,4.603631568957176,9.621884606940316,8.767328941447024
