File,LA_RA_rr,LL_LA_rr,LL_RA_rr,Vx_RL_rr
end1.csv,14.5767883941971,14.5767883941971,14.62031015507754,14.62031015507754
high1.csv,14.62031015507754,14.62031015507754,14.62031015507754,14.62031015507754
high2.csv,15.621310655327663,15.664832416208103,15.621310655327663,15.664832416208103
high3.csv,13.575787893946972,13.619309654827415,13.662831415707855,13.619309654827415
high4.csv,11.747873936968485,15.664832416208103,11.747873936968485,15.621310655327663
high5.csv,17.710355177588795,17.710355177588795,17.710355177588795,17.710355177588795
high6.csv,9.00600300150075,9.00600300150075,9.00600300150075,9.00600300150075
high7.csv,17.405702851425712,17.44922461230615,17.492746373186595,17.44922461230615
low1.csv,17.405702851425712,17.36218109054527,17.36218109054527,17.36218109054527
low2.csv,12.705352676338169,12.705352676338169,12.705352676338169,12.705352676338169
low3.csv,13.880440220110055,13.923961980990494,13.923961980990494,13.923961980990494
low4.csv,15.664832416208103,15.664832416208103,15.664832416208103,15.664832416208103
low5.csv,13.358179089544771,13.358179089544771,13.358179089544771,13.358179089544771
low6.csv,13.575787893946972,13.575787893946972,13.575787893946972,13.532266133066532
mid1.csv,12.705352676338169,9.658829414707354,9.615307653826914,12.835917958979488
mid2.csv,14.054527263631817,14.054527263631817,14.054527263631817,14.054527263631817
mid3.csv,13.314657328664332,13.314657328664332,13.314657328664332,13.314657328664332
mid4.csv,15.27313656828414,15.27313656828414,15.27313656828414,15.27313656828414
mid5.csv,16.57878939469735,16.57878939469735,16.57878939469735,16.57878939469735
start1.csv,14.5767883941971,14.5767883941971,14.5767883941971,14.5767883941971
