File,LA_RA_si,LL_LA_si,LL_RA_si,Vx_RL_si
end1.csv,3.65457596616306,3.87256973322273,3.87256973322273,3.383479885619453
high1.csv,3.3785790796277335,4.687394845578284,4.049538107364183,4.003422355939869
high2.csv,3.780485385582661,2.3179050986968837,3.780485385582661,3.243876180362266
high3.csv,7.099241035390467,7.7776349267952165,7.099241035390467,6.180816780963277
high4.csv,5.887406991359137,5.226993953887046,5.226993953887046,5.952303823757743
high5.csv,5.811581496354086,6.497545641313842,7.117704632333925,5.9060849529958
high6.csv,5.350984230279119,5.534370859893294,6.219301424523522,4.304329930496485
high7.csv,6.330740705991445,5.781412377343705,5.739968026673402,5.0141672136309685
low1.csv,5.349626831865642,4.337512956598639,4.315639327738735,5.398825790816804
low2.csv,6.926471828716479,5.541177462973183,5.685128122072621,6.19522474129893
low3.csv,4.76321319719353,4.674834217736353,4.674834217736353,4.674834217736353
low4.csv,2.533660165233796,4.419182432472804,4.419182432472804,4.43682394945394
low5.csv,3.529748730000691,3.4536493999991666,3.5438395993211973,3.529748730000691
low6.csv,6.637159948544534,5.614035087719298,4.693180807435597,5.653432308525063
mid1.csv,2.3518874040186954,3.696723601215898,2.995207279860141,3.0288244729911478
mid2.csv,3.471238295242626,3.4800151443859675,3.4325483628984297,3.935086727771447
mid3.csv,2.8976326210289782,4.78458705625347,4.717822103623664,4.215013602406468
mid4.csv,4.3821057065193765,5.033317680615573,5.060019818552713,4.3821057065193765
mid5.csv,3.0880781216444357,6.0351850238578235,6.0351850238578235,5.226623547200269
start1.csv,1.9646226042495611,2.1927027962309458,2.536316875947065,2.1603418796614653
