File,LA_RA_rr,LL_LA_rr,LL_RA_rr,Vx_RL_rr
end1.csv,20.974487243621812,20.974487243621812,20.974487243621812,20.974487243621812
high1.csv,12.531265632816408,12.487743871935969,12.487743871935969,12.531265632816408
high2.csv,9.00600300150075,9.00600300150075,9.00600300150075,9.00600300150075
high3.csv,22.88944472236118,22.84592296148074,22.88944472236118,22.84592296148074
high4.csv,22.32366183091546,22.32366183091546,22.32366183091546,22.32366183091546
high5.csv,9.180090045022512,9.180090045022512,9.223611805902953,9.223611805902953
low1.csv,19.49474737368684,19.451225612806404,19.451225612806404,19.451225612806404
low2.csv,23.977488744372184,23.977488744372184,23.977488744372184,23.977488744372184
low3.csv,22.802401200600297,22.497748874437217,22.454227113556776,22.584792396198097
low4.csv,23.977488744372184,20.104052026013004,23.977488744372184,23.977488744372184
low5.csv,21.844922461230613,21.844922461230613,21.844922461230613,21.801400700350175
mid1.csv,21.975487743871934,22.019009504752376,21.975487743871934,22.019009504752376
mid2.csv,14.141570785392695,14.228614307153578,14.228614307153578,14.228614307153578
mid3.csv,10.268134067033516,10.442221110555277,10.442221110555277,10.268134067033516
mid4.csv,23.10705352676338,23.06353176588294,23.06353176588294,23.10705352676338
mid5.csv,9.789394697348675,9.789394697348675,18.276138069034516,9.789394697348675
start1.csv,21.67083541770885,21.67083541770885,21.67083541770885,21.67083541770885
