File,LA_RA_rr,LL_LA_rr,LL_RA_rr,Vx_RL_rr
control1.csv,15.229614807403703,15.229614807403703,15.27313656828414,15.621310655327663
end1.csv,13.010005002501249,13.010005002501249,13.010005002501249,12.96648324162081
high1.csv,18.624312156078037,18.66783391695848,18.624312156078037,17.01400700350175
high2.csv,17.797398699349674,17.797398699349674,17.797398699349674,17.840920460230116
high3.csv,12.096048024012006,12.139569784892446,12.096048024012006,18.841920960480238
high4.csv,18.189094547273637,18.102051025512758,18.145572786393195,19.10305152576288
high5.csv,17.18809404702351,17.18809404702351,17.18809404702351,17.18809404702351
intervene1.csv,12.661830915457731,12.661830915457731,12.661830915457731,10.61630815407704
low1.csv,16.448224112056028,16.448224112056028,15.621310655327663,15.708354177088543
low2.csv,17.797398699349674,17.753876938469233,17.753876938469233,17.797398699349674
low3.csv,15.838919459729864,15.838919459729864,15.838919459729864,20.626313156578288
low4.csv,17.884442221110557,17.884442221110557,17.884442221110557,17.405702851425712
low5.csv,9.00600300150075,9.00600300150075,9.00600300150075,12.705352676338169
mid1.csv,19.233616808404204,19.233616808404204,19.233616808404204,19.19009504752376
mid2.csv,11.747873936968485,11.747873936968485,11.747873936968485,12.139569784892446
mid3.csv,17.405702851425712,17.44922461230615,17.44922461230615,19.016008004002
mid4.csv,16.92696348174087,16.92696348174087,16.92696348174087,9.049524762381191
mid5.csv,9.00600300150075,9.00600300150075,9.00600300150075,9.00600300150075
start1.csv,11.878439219609803,11.878439219609803,11.878439219609803,11.791395697848925
