File,LA_RA_si,LL_LA_si,LL_RA_si,Vx_RL_si
end1.csv,14.915264698142265,13.887593629784606,13.615711543888333,14.587416647568242
high1.csv,11.23238573020441,10.306553752192567,9.583411844101285,8.584113908831686
high2.csv,13.469953438141207,13.469953438141207,13.25091520730983,11.834789621070936
high3.csv,7.74159721175918,8.633015855586734,9.456995046809231,7.824335077967317
high4.csv,7.56972509030897,8.969332961946897,8.519394228597177,8.412227771030604
high5.csv,5.073615937647937,4.6770876794903735,5.066583895546836,5.717317462082089
high6.csv,8.499403444155687,8.3604122324737,7.1999929687602995,7.205580857043206
high7.csv,15.175376456657695,14.350127479582989,15.972570695952003,13.398918251121657
low1.csv,10.970425606935077,10.032622011572515,5.741158740954559,9.298952124914615
low2.csv,7.988462506907921,7.081665389965784,8.083395510348936,7.826459228810247
low3.csv,5.4447433997955414,4.863581360933901,5.42747211335288,4.257399171036845
low4.csv,8.743242827417095,7.85141258629523,8.640979159425058,7.7389702294575375
low5.csv,7.821588313005529,8.536812002541021,9.254628098060047,6.208619837459104
low6.csv,9.349668435472706,9.323959453338977,9.155009609021324,7.586059349385954
mid1.csv,10.557262065181728,10.470369541739304,9.463273434652443,5.014693884207877
mid2.csv,4.616323348484535,5.853542918502205,4.214107384504603,3.9015660349600596
mid3.csv,5.48211293726717,6.098724076704221,6.2181509899720515,4.388026809735231
mid4.csv,9.764451163157654,6.306958953741255,6.977674615720672,7.944336393909776
mid5.csv,10.770153443766304,14.714830944013807,11.748435496287735,10.080341802228196
start1.csv,8.111700947813537,9.266672349501292,8.656704824291978,5.509177197588274
