File,LA_RA_rr,LL_LA_rr,LL_RA_rr,Vx_RL_rr
end1.csv,16.448224112056028,16.448224112056028,16.404702351175587,16.448224112056028
high1.csv,16.70935467733867,16.70935467733867,16.622311155577787,16.70935467733867
high2.csv,17.44922461230615,17.492746373186595,17.492746373186595,17.44922461230615
high3.csv,16.274137068534266,16.274137068534266,16.274137068534266,16.274137068534266
high4.csv,17.666833416708354,17.536268134067033,17.623311655827912,17.666833416708354
high5.csv,17.36218109054527,17.36218109054527,17.36218109054527,17.36218109054527
low1.csv,17.536268134067033,17.579789894947474,18.145572786393195,17.579789894947474
low2.csv,17.753876938469233,17.753876938469233,17.753876938469233,14.272136068034017
low3.csv,16.317658829414707,16.317658829414707,16.317658829414707,16.317658829414707
low4.csv,17.753876938469233,17.753876938469233,17.753876938469233,17.36218109054527
low5.csv,16.14357178589295,16.14357178589295,16.14357178589295,16.230615307653828
mid1.csv,16.79639819909955,17.579789894947474,16.79639819909955,9.919959979989994
mid2.csv,12.792396198099048,12.792396198099048,12.792396198099048,12.792396198099048
mid3.csv,11.356178089044523,11.530265132566285,11.530265132566285,16.70935467733867
mid4.csv,17.797398699349674,17.797398699349674,17.840920460230116,17.797398699349674
mid5.csv,15.490745372686343,15.577788894447224,15.534267133566782,15.534267133566782
start1.csv,17.101050525262632,17.101050525262632,17.101050525262632,17.101050525262632
