File,LA_RA_rr,LL_LA_rr,LL_RA_rr,Vx_RL_rr
control1.csv,12.313656828414208,12.313656828414208,12.313656828414208,12.313656828414208
end1.csv,11.225612806403202,13.619309654827415,13.619309654827415,13.619309654827415
high1.csv,11.486743371685842,15.229614807403703,15.229614807403703,15.229614807403703
high2.csv,15.447223611805903,15.490745372686343,15.447223611805903,15.403701850925463
high3.csv,9.09304652326163,10.311655827913956,10.311655827913956,9.00600300150075
high4.csv,12.444222111055526,12.444222111055526,12.444222111055526,12.444222111055526
high5.csv,12.661830915457731,12.618309154577288,12.661830915457731,12.661830915457731
intervene1.csv,10.485742871435717,10.485742871435717,10.485742871435717,10.485742871435717
low1.csv,11.921960980490246,11.921960980490246,11.921960980490246,11.921960980490246
low2.csv,9.13656828414207,11.443221610805402,9.09304652326163,11.443221610805402
low3.csv,11.486743371685842,11.443221610805402,11.443221610805402,11.443221610805402
low4.csv,12.96648324162081,13.010005002501249,13.010005002501249,13.140570285142571
low5.csv,10.7903951975988,10.7903951975988,10.7903951975988,10.7903951975988
mid1.csv,9.31065532766383,9.35417708854427,9.31065532766383,9.267133566783393
mid2.csv,9.00600300150075,9.00600300150075,9.00600300150075,9.00600300150075
mid3.csv,13.314657328664332,9.00600300150075,13.314657328664332,9.00600300150075
mid4.csv,12.96648324162081,12.96648324162081,12.96648324162081,12.96648324162081
mid5.csv,15.664832416208103,15.664832416208103,15.664832416208103,15.664832416208103
start1.csv,13.662831415707855,13.662831415707855,13.662831415707855,13.662831415707855
