File,LA_RA_rr,LL_LA_rr,LL_RA_rr,Vx_RL_rr
end1.csv,17.710355177588795,17.710355177588795,17.710355177588795,17.710355177588795
high1.csv,17.579789894947474,17.579789894947474,17.579789894947474,12.835917958979488
high2.csv,19.233616808404204,19.233616808404204,19.233616808404204,17.536268134067033
high3.csv,17.927963981990995,17.927963981990995,17.971485742871433,9.832916458229114
high4.csv,20.974487243621812,20.974487243621812,20.974487243621812,21.148574287143568
high5.csv,11.921960980490246,9.441220610305153,11.965482741370685,17.971485742871433
high6.csv,19.19009504752376,19.27713856928464,19.19009504752376,19.233616808404204
high7.csv,18.754877438719358,18.88544272136068,18.841920960480238,19.016008004002
low1.csv,10.485742871435717,10.485742871435717,10.485742871435717,11.008004002001
low2.csv,11.312656328164083,11.312656328164083,11.312656328164083,11.225612806403202
low3.csv,15.838919459729864,15.882441220610303,11.965482741370685,15.751875937968986
low4.csv,14.054527263631817,14.054527263631817,14.054527263631817,10.659829914957479
low5.csv,11.399699849924962,11.399699849924962,11.399699849924962,11.399699849924962
low6.csv,18.624312156078037,18.624312156078037,18.66783391695848,9.919959979989994
mid1.csv,14.968484242121061,14.968484242121061,15.0120060030015,19.625312656328163
mid2.csv,9.963481740870435,15.447223611805903,9.963481740870435,9.00600300150075
mid3.csv,9.31065532766383,9.267133566783393,9.31065532766383,9.223611805902953
mid4.csv,18.319659829914958,18.319659829914958,18.319659829914958,20.408704352176088
mid5.csv,16.491745872936466,16.448224112056028,16.491745872936466,13.836918459229615
start1.csv,10.442221110555277,10.442221110555277,10.485742871435717,10.268134067033516
